longitude,latitude,Plant_Code,Plant_Name,Utility_Name,City,County,StateName,PrimSource,Install_MW,Total_MW
-89.088333,42.175278,58643,Rockford Solar Farm,Rockford Solar Partners,Rockford,Winnebago,Illinois,solar,2.6,2.6
-115.32,35.63,58644,Silver State Solar Power South,"Silver State Solar Power South, LLC",Primm Valley,Clark,Nevada,solar,260.1,260.1
-95.01,30.632222,58645,RC Thomas Hydroelectric Project,"East Texas Electric Coop, Inc",Livingston,Polk,Texas,hydroelectric,26.7,26.1
-115.4,35.6,58646,Stateline Solar,Southern Power Co,Nipton,San Bernardino,California,solar,299.5,300
-74.126111,40.638056,58647,Port Richmond WWT Solar,Consolidated Edison Solutions Inc,Staten Island,Richmond,New York,solar,1,1
-79.768333,35.344444,58649,Montgomery Solar LLC,"Oppidum Renewables USA, LLC",Biscoe,Montgomery,North Carolina,solar,20,20
-72.053056,42.278056,58650,North Brookfield,"Mass Solar, LLC",North Brookfield,Worcester,Massachusetts,solar,3,3
-158.04,21.328056,58651,Kalaeloa Renewable Energy Park,Hanwha Q CELLS USA,Ewa Beach,Honolulu,Hawaii,solar,5,5
-74.173333,40.660833,58653,Jersey Gardens Phase 1,SEDC Jersey Gardens Owner LLC,Elizabeth,Union,New Jersey,solar,1.7,1.7
-74.173333,40.660833,58654,Jersey Gardens Phase 2,CF Jersey Gardens Owner Two LLC,Elizabeth,Union,New Jersey,solar,2.3,2.3
-158.013333,21.470556,58655,Waihonu North Solar,Waihonu North LLC,Mililani,Honolulu,Hawaii,solar,5,5
-158.016389,21.468889,58656,Waihonu South Solar,Waihonu South LLC,Mililani,Honolulu,Hawaii,solar,1.5,1.5
-94.931944,43.853333,58657,Odell Wind Farm,Algonquin Power Co,Mountain Lake,Cottonwood,Minnesota,wind,200,200
-98.594722,47.179722,58658,Courtenay Wind Farm,Northern States Power Co - Minnesota,Courtenay,Stutsman,North Dakota,wind,200,195
-158.151389,21.406944,58659,Aloha Solar Energy Fund 1 PK1,"Altus Power America Management, LLC",Waianae,Honolulu,Hawaii,solar,5,5
-112.904167,37.882778,58660,Utah Red Hills Renewable Energy Park,Utah Red Hills Renewable Energy Park LLC,Parowan,Iron,Utah,solar,80,80
-70.538889,41.7525,58661,Cape Cod Air Force Station - 6 SWS,US Air Force,Sagamore,Barnstable,Massachusetts,wind,3.4,3.4
-157.984444,21.679722,58662,Mauka FIT One,Valta Energy,Kahuku,Honolulu,Hawaii,solar,3.5,3.5
-71.891667,41.862778,58664,Frito Lay Incorporated,Frito Lay Incorporated Dayville,Dayville,Windham,Connecticut,natural gas,4.6,3.6
-84.590556,40.540556,58665,"Celina Solar Project #1, LLC","Celina Solar Project #1, LLC",Celina,Mercer,Ohio,solar,4,4
-99.5075,38.424722,58666,Alexander Wind Farm LLC,SRIV Partnership LLC,Alexander,Rush,Kansas,wind,50.7,50.7
-79.770278,35.383889,58667,Biscoe Solar LLC,"Sustainable Power Group, LLC",Biscoe,Montgomery,North Carolina,solar,5,4
-80.474722,35.541667,58668,Rockwell Solar LLC,"Oppidum Renewables USA, LLC",Rockwell,Rowan,North Carolina,solar,3.5,3.5
-78.183333,35.576389,58669,Selma Solar LLC,"Sustainable Power Group, LLC",Selma,Johnston,North Carolina,solar,5,4
-79.104444,34.524444,58670,Turkey Branch Solar LLC,"Sustainable Power Group, LLC",Fairmont,Robeson,North Carolina,solar,5,4
-76.803611,36.450833,58673,Gates Solar LLC,"Oppidum Renewables USA, LLC",Eure,Gates,North Carolina,solar,5,5
-78.265,35.969444,58674,Cirrus Solar LLC,"Oppidum Renewables USA, LLC",Bunn,Franklin,North Carolina,solar,5,5
-77.09,35.515,58675,Chocowinity Solar LLC,"Oppidum Renewables USA, LLC",Chocowinity,Beaufort,North Carolina,solar,5,5
-157.968056,21.375556,58676,Pearl City Peninsula Solar Park,Forest City Sustainable Resources Pearl City LLC,Honolulu,Honolulu,Hawaii,solar,1,1
-84.462222,43.408056,58677,Gratiot County Wind LLC,Invenergy Services LLC,Breckenridge,Gratiot,Michigan,wind,110.4,110.4
-75.199167,44.27,58678,Oswegatchie,Erie Boulevard Hydropower LP,Edwards,St Lawrence,New York,hydroelectric,1.8,1.6
-74.991389,44.214444,58679,Upper Newton Falls,Erie Boulevard Hydropower LP,Newton Falls,St Lawrence,New York,hydroelectric,1.5,1.4
-70.966944,41.751667,58680,Braley Road 2,"Mass Solar, LLC",Freetown,Bristol,Massachusetts,solar,2.6,2.6
-101.434167,35.205278,58681,Route 66 Wind Plant,Onward Energy,Panhandle,Carson,Texas,wind,150,150
-70.996944,41.676111,58682,Dartmouth,"Mass Solar, LLC",Dartmouth,Bristol,Massachusetts,solar,6.3,6.3
-96.700278,36.706944,58683,"Osage Wind, LLC","Enel Green Power NA, Inc.",Burbank,Osage,Oklahoma,wind,150.4,150.4
-158.1175,21.321111,58684,Kapolei Solar Energy Park,Forest City Sustainable Resources Pearl City LLC,Kapolei,Honolulu,Hawaii,solar,1,1
-79.281667,40.921111,58685,Mahoning Creek Hydroelectric Project,Mahoning Creek Hydroelectric Company LLC,New Bethlehem,Armstrong,Pennsylvania,hydroelectric,6,6.7
-68.146944,44.760833,58686,Hancock Wind Plant,Onward Energy,T22 MD,Hancock,Maine,wind,51,51
-119.61,45.69,58687,Finley Buttes Landfill Gas,Finley BioEnergy LLC,Boardman,Morrow,Oregon,other,4.8,4.8
-122.290556,46.975556,58688,LRI LFGTE Facility,Frontier Operation Services,Graham,Pierce,Washington,other,4.5,4.5
-105.985278,36.907778,58689,Blue Sky One,"SSA Solar of NM, LLC",Taos,Taos,New Mexico,solar,1.3,1.3
-83.315002,43.815032,58690,Apple Blossom Wind Farm,"Apple Blossom Wind, LLC",Pigeon,Huron,Michigan,wind,100,100
-95.375119,43.587283,58691,South Fork Wind Farm,"South Fork Wind, LLC",Round Lake,Jackson,Minnesota,wind,13,13
-95.012778,45.660833,58692,Black Oak Wind Farm,"Black Oak Wind, LLC",Sauk Centre,Stearns,Minnesota,wind,78,78
-89.580278,41.496667,58694,Walnut Ridge Wind Farm,"BHE Renewables, LLC",Sheffield,Bureau,Illinois,wind,212,212
-98.428333,42.608056,58695,Grande Prairie Wind Farm,"BHE Renewables, LLC",O'Neill,Holt,Nebraska,wind,400,400
-121.814167,48.907778,58696,Nooksack Hydro,Puget Sound Hydro LLC,Glacier,Whatcom,Washington,hydroelectric,1.5,2.8
-77.985278,34.283056,58697,L V Sutton Combined Cycle,Duke Energy Progress - (NC),Wilmington,New Hanover,North Carolina,natural gas,851,691
-117.5375,34.013056,58698,Mira Loma,Costco Wholesale,Mira Loma,Riverside,California,solar,3,3
-119.105556,35.169722,58699,ABEC Bidart-Old River LLC,ABEC Bidart-Old River LLC,Bakersfield,Kern,California,other,2,1.8
-80.6925,32.913333,58700,Colleton Solar Farm,TIG Sun Energy I LLC,Walterboro,Colleton,South Carolina,solar,2.5,2.5
-81.207778,35.738889,58701,Apple Data Center - PV2,"Apple, Inc",Conover,Catawba,North Carolina,solar,20,19.4
-72.61,42.576111,58702,Axio Green LLC,Axio Green LLC,Greenfield Township,Franklin,Massachusetts,solar,2,2
-86.042778,39.776667,58703,Lenape II,"Lenape Solar II, LLC",Indianapolis,Marion,Indiana,solar,4,4
-85.986111,42.813056,58704,Zeeland Farm Services,Zeeland Farm Services,Zeeland,Ottawa,Michigan,other,3.2,2.9
-81.281944,32.995,58706,Allendale Biomass,Allendale Biomass LLC,Fairfax,Allendale,South Carolina,other,22.5,20
-80.450278,33.238611,58707,Dorchester Biomass,Dorchester Biomass LLC,Harleyville,Dorchester,South Carolina,other,22.5,20
-111.9842,33.4345,58708,Phoenix Airport East Economy Lot,Solar Star Arizona II LLC,Phoenix,Maricopa,Arizona,solar,1.1,1
-112.04484,33.43042,58709,Phoenix Airport Rental Car Center,Solar Star Arizona II LLC,Phoenix,Maricopa,Arizona,solar,1.6,1.4
-103.35,30.96,58710,Barilla Solar,First Solar Asset Management,Fort Stockton,Pecos,Texas,solar,30.2,30.2
-119.85,35.62,58711,Lost Hills/Blackwell,Southern Power Co,Lost Hills,Kern,California,solar,32,32
-120.41,36.73,58713,North Star Solar,Southern Power Co,Mendota,Fresno,California,solar,61.6,60
-75.870556,41.608611,58714,Oxbow Creek,Oxbow Creek Energy LLC,Factoryville,Wyoming,Pennsylvania,natural gas,22,21
-76.049167,41.657778,58715,Roundtop,Roundtop Energy LLC,Meshoppen,Susquehanna,Pennsylvania,natural gas,22,21
-98.331944,29.469444,58716,"OCI Alamo 2, LLC",OCI Solar Power,Converse,Bexar,Texas,solar,4.4,4.4
-100.383889,29.328889,58717,"OCI Alamo 4, LLC",Consolidated Edison Development Inc.,Brackettville,Kinney,Texas,solar,39.6,39.6
-118.875,35.150694,58718,Orion Solar I,Orion Solar I LLC,Arvin,Kern,California,solar,12,12
-83.297778,43.757778,58719,Brookfield,DTE Electric Company,Pigeon,Huron,Michigan,wind,74.8,74.8
-101.372778,35.442778,58720,Pattern Panhandle Wind 2 LLC,Pattern Operators LP,Panhandle,Carson,Texas,wind,181.7,181.7
-118.875278,35.150694,58721,Orion Solar II,"Orion Solar II, LLC",Arvin,Kern,California,solar,8,8
-81.821667,35.261944,58722,Charlotte Solar,Cypress Creek Renewables,Forest City,Rutherford,North Carolina,solar,5,5
-79.3325,36.131111,58725,Elliana Solar,Cypress Creek Renewables,Burlington,Alamance,North Carolina,solar,5,5
-81.229444,35.758056,58726,Flash Solar,Cypress Creek Renewables,Conover,Catawba,North Carolina,solar,5,5
-81.926389,35.316944,58730,Amethyst Solar,Amethyst Solar LLC,Forest City,Rutherford,North Carolina,solar,3,3
-81.208611,35.651111,58731,Angel Solar,Cypress Creek Renewables,Newton,Catawba,North Carolina,solar,5,5
-81.621944,35.328056,58732,Audrey Solar,Audrey Solar LLC,Shelby,Cleveland,North Carolina,solar,3,3
-80.363333,35.541944,58735,Buddy Solar,Cypress Creek Renewables,Gold Hill,Rowan,North Carolina,solar,4,4
-79.348889,36.148889,58739,Milo Solar,Milo Solar LLC,Burlington,Alamance,North Carolina,solar,3,3
-79.361944,35.948056,58740,Minnie Solar,Minnie Solar LLC,Graham,Alamance,North Carolina,solar,3,3
-79.548056,35.991111,58741,Nick Solar,"Sustainable Power Group, LLC",Liberty,Guilford,North Carolina,solar,5,4
-81.315278,35.586111,58742,Owen Solar,Owen Solar LLC,Lincolnton,Catawba,North Carolina,solar,5,5
-81.696944,35.305,58745,Sophie Solar,Sophie Solar LLC,Mooresboro,Cleveland,North Carolina,solar,4.5,4.5
-78.823889,36.08,58746,Star Solar,Star Solar LLC,Durham,Durham,North Carolina,solar,5,5
-92.1625,45.390278,58747,Viresco Turtle Lake,Viresco Turtle Lake,Turtle Lake,Polk,Wisconsin,other,3.2,3.2
-121.966389,38.300556,58748,North Bay Solar 1,"Sustainable Power Group, LLC",Fairfield,Solano,California,solar,1,1
-70.723333,41.7875,58749,Tihonet Solar,Consolidated Edison Solutions Inc,Wareham,Plymouth,Massachusetts,solar,1,1
-118.289444,34.716944,58750,Lancaster Dry Farm Ranch B,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,5,5
-118.289444,34.713333,58751,Rodeo Solar C2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1.5,1.5
-118.289444,34.713333,58752,Rodeo Solar D2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1.5,1.5
-118.289722,34.723056,58753,Summer Solar A2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1.5,1.5
-118.289722,34.723056,58754,Summer Solar B2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1.5,1.5
-118.289722,34.723056,58755,Summer Solar C2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1.5,1.5
-118.289722,34.723056,58756,Summer Solar D2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,1,1
-118.289722,34.723056,58757,Summer North Solar,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,6.5,6.5
-117.341667,34.582222,58761,Expressway Solar A,"Sustainable Power Group, LLC",Victorville,San Bernardino,California,solar,2,2
-117.340278,34.583333,58762,Expressway Solar B,"Sustainable Power Group, LLC",Victorville,San Bernardino,California,solar,2,2
-117.341389,34.584444,58763,Expressway Solar C2,"Sustainable Power Group, LLC",Victorville,San Bernardino,California,solar,1.5,1.5
-100.538611,35.653889,58765,Miami Wind Energy Center,Invenergy Services LLC,Miami,Roberts,Texas,wind,288.6,288.6
-101.099722,33.825,58766,Wake Wind Energy Center,Southern Power Co,Floydada,Crosby,Texas,wind,257.3,257
-99.414161,39.003873,58767,Buckeye Wind Energy Center,Invenergy Services LLC,Hays,Ellis,Kansas,wind,200.5,200.5
-77.528889,42.163889,58768,Marsh Hill Wind Farm,Invenergy Services LLC,Jasper,Steuben,New York,wind,16.2,16.2
-103.077222,40.964167,58769,Spring Canyon Expansion Wind Energy Ctr,NRG Yield LLC,Peetz,Logan,Colorado,wind,62.6,62.6
-86.218056,39.743889,58770,Maywood Photovoltaic Project,Hanwha Q CELLS USA,Indianapolis,Marion,Indiana,solar,8,8
-103.511111,33.926111,58771,Roosevelt County,"EDF Renewable Asset Holdings, Inc.",Portales,Roosevelt,New Mexico,wind,250,250
-101.251111,34.311111,58772,Longhorn Wind,"EDF Renewable Asset Holdings, Inc.",Silverton,Briscoe,Texas,wind,200,200
-102.174444,34.748056,58773,TX Hereford Wind,"EDF Renewable Asset Holdings, Inc.",Hereford,Deaf Smith,Texas,wind,200,200
-102.682778,35.276944,58774,Spinning Spur Wind II,"EDF Renewable Asset Holdings, Inc.",Adrian,Oldham,Texas,wind,161,161
-102.721111,35.295,58775,Spinning Spur Wind III,"EDF Renewable Asset Holdings, Inc.",Adrian,Oldham,Texas,wind,194,194
-79.195556,42.338333,58777,Cassadaga Wind Farm,RWE Renewables Americas LLC,Cherry Creek,Chautauqua,New York,wind,124,124
-83.736389,40.561389,58780,Scioto Ridge Wind Farm,RWE Renewables Americas LLC,Belle Center,Logan,Ohio,wind,249.8,249.8
-77.833611,35.437222,58782,Sonne One,Cypress Creek Renewables,Goldsboro,Wayne,North Carolina,solar,5,5
-107.755,38.483333,58783,South Canal Hydro-1,Delta-Montrose Electric Association,Montrose,Montrose,Colorado,hydroelectric,4,3.8
-107.771389,38.470278,58784,South Canal Hydro-3,Delta-Montrose Electric Association,Montrose,Montrose,Colorado,hydroelectric,3.5,3.3
-73.243889,40.781389,58785,Brentwood Solar,CD US Solar MT1 LLC,Brentwood,Suffolk,New York,solar,1,1
-73.193889,40.760833,58786,Deer Park,CD US Solar MT1 LLC,Deer Park,Suffolk,New York,solar,2.5,2.5
-73.323611,40.763056,58787,Dennison,CD US Solar MT1 LLC,Hauppauge,Suffolk,New York,solar,2,2
-73.323611,40.763056,58788,North County,CD US Solar MT1 LLC,Hauppauge,Suffolk,New York,solar,1,1
-73.232222,40.826111,58789,Riverhead,CD US Solar MT1 LLC,Riverhead,Suffolk,New York,solar,1.5,1.5
-73.194441,40.762465,58790,Cohalan,CD US Solar MT1 LLC,Central Islip,Suffolk,New York,solar,4,4
-78.1375,34.988889,58791,Kirkwall Holdings,Cypress Creek Renewables,Warsaw,Duplin,North Carolina,solar,5,5
-81.615278,35.283056,58792,Ayrshire,"CD Global Solar Holdings, LLC",Shelby,Cleveland,North Carolina,solar,19.4,19.4
-74.636933,39.992818,58793,JMB Mcguire-Dix-Lakehurst Solar Project,WR-TGC Solar Generation IV LLC,McGuire AFB,Burlington,New Jersey,solar,11.4,11.4
-105.183889,35.656944,58794,Storrie Lake Solar Project,MSM Solar LLC,Las Vegas,San Miguel,New Mexico,solar,1.9,1.5
-87.308333,41.529444,58795,"Hobart Solar, LLC","Sustainable Power Group, LLC",Hobart,Lake,Indiana,solar,1,1
-85.043889,41.433889,58796,"Waterloo Solar, LLC","Sustainable Power Group, LLC",Waterloo,DeKalb,Indiana,solar,1,1
-87.161111,41.502222,58797,"Valparaiso Solar, LLC","Sustainable Power Group, LLC",Valparaiso,Porter,Indiana,solar,1,1
-74.690556,39.4375,58798,"AC Criminal Courts Complex SPE2, LLC","Sustainable Power Group, LLC",Mays Landing,Atlantic,New Jersey,solar,1.3,1.3
-76.87,35.501111,58799,Pamlico Partners Solar,"Pamlico Partners Solar, LLC",Washington,Beaufort,North Carolina,solar,5,5
-77.703611,35.396389,58801,"Arba Solar, LLC","Leyline Renewable Energy, LLC",Snow Hill,Greene,North Carolina,solar,2,2
-78.167778,36.0975,58802,"Franklin Solar, LLC","Leyline Renewable Energy, LLC",Louisburg,Franklin,North Carolina,solar,2,2
-77.981667,34.957778,58803,"Kenansville Solar 2, LLC",Cypress Creek Renewables,Kenansville,Duplin,North Carolina,solar,2,2
-79.695,35.311667,58805,"Samarcand Solar Farm, LLC","SRE Utility Solar 1, LLC",Biscoe,Moore,North Carolina,solar,5,5
-77.556944,35.293056,58806,Albemarle Solar Center LLC,"SRE Utility Solar 1, LLC",Kinston,Lenoir,North Carolina,solar,5,5
-77.81,36.008056,58807,Boseman Solar Center LLC,Cypress Creek Renewables,Rocky Mount,Nash,North Carolina,solar,5,5
-77.383889,35.668889,58808,Flemming Solar Center LLC,Cypress Creek Renewables,Greenville,Pitt,North Carolina,solar,5,5
-77.438056,35.433889,58809,Littlefield Solar Center LLC,"SRE Utility Solar 1, LLC",Ayden,Pitt,North Carolina,solar,5,5
-77.316111,35.64,58810,Rams Horn Solar Center LLC,Cypress Creek Renewables,Greenville,Pitt,North Carolina,solar,5,5
-76.843056,41.611389,58811,Beaver Dam,Beaver Dam Energy LLC,Canton Township,Bradford,Pennsylvania,natural gas,22,21
-77.883889,35.781944,58812,Upchurch Solar Center LLC,Cypress Creek Renewables,Elm City,Wilson,North Carolina,solar,5,5
-76.805556,41.663056,58813,Alpaca,Alpaca Energy LLC,Canton Township,Bradford,Pennsylvania,natural gas,21,20.4
-121.4225,41.031389,58814,Shasta Solar Farm,Ignite Solar Holdings LLC,Fall River Mills,Shasta,California,solar,3,3
-73.979167,40.7625,58815,Hilton NY Co Gen Plant,"Powergen Development Group, LLC",New York City,New York,New York,natural gas,1.8,1.8
-76.582778,41.894444,58818,Milan,Milan Energy LLC,Milan,Bradford,Pennsylvania,natural gas,21,20.4
-75.033056,39.376389,58822,Millville City Sewer Auth WTP,Goldman Sachs Renewable Power Group,Millville,Cumberland,New Jersey,solar,1.3,1.3
-72.979444,44.910556,58824,Sheldon Solar,"Enel Green Power NA, Inc.",Sheldon Springs,Franklin,Vermont,solar,2.3,2.3
-87.852222,42.001944,58825,MTHS Co-Gen Buildings,Maine Township High School Dist 207,Park Ridge,Cook,Illinois,natural gas,1.2,1.2
-81.156944,35.629444,58828,Apple One,Cypress Creek Renewables,Newton,Catawba,North Carolina,solar,5,5
-81.183611,35.656667,58829,Sonne Two,"Heelstone Energy Holdings, LLC",Newton,Catawba,North Carolina,solar,5,5
-83.485556,43.610278,58830,Cross Winds Energy Park,Consumers Energy Co,Unionville,Tuscola,Michigan,wind,230.9,230.9
-118.812778,35.321944,58831,Redcrest Solar Farm,"Sustainable Power Group, LLC",Edison,Kern,California,solar,16.6,16
-110.813333,32.101944,58832,Cogenra - TEP,Terraform Arcadia,Tucson,Pima,Arizona,solar,1,1
-110.088056,32.286111,58833,Red Horse 2,Red Horse 2,Willcox,Cochise,Arizona,solar,81,81
-90.373056,43.314444,58834,Richland Center Renewable Energy LLC,Richland Center Renewable Energy LLC,Richland Center,Richland,Wisconsin,other,1.8,1.6
-101.843333,33.865,58835,Elk Station,"Golden Spread Electric Cooperative, Inc",Abernathy,Hale,Texas,natural gas,606,581.1
-96.211944,46.718056,58836,Lakeswind Power Partners,Lakeswind Power Partners,Pelican Rapids,Clay,Minnesota,wind,51.8,50
-157.97,21.666944,58837,Na Pua Makani Wind Project,Na Pua Makani Power Partners LLC,Kahuku,Honolulu,Hawaii,wind,27.6,27.6
-98.161111,33.143056,58838,Keechi Wind,"Keechi Wind, LLC",Jacksboro,Jack,Texas,wind,110,110
-71.385,42.363889,58839,Sudbury Landfill,Solar Sudbury One LF LLC,Sudbury,Middlesex,Massachusetts,solar,1.3,1.3
-77.976111,34.97,58840,"Kenansville Solar Farm, LLC","SRE Utility Solar 1, LLC",Kenansville,Duplin,North Carolina,solar,4.5,4.5
-110.819722,32.102778,58842,"Gato Montes Solar, LLC","Gato Montes Solar, LLC",Tucson,Pima,Arizona,solar,5,5
-77.381111,35.794722,58843,"Bethel Price Solar, LLC","Bethel Price Solar, LLC",Bethel,Pitt,North Carolina,solar,5,3.2
-77.409167,36.125,58844,"Dogwood Solar, LLC","Dogwood Solar, LLC",Scotland Neck,Halifax,North Carolina,solar,20,20
-77.053611,35.565278,58845,Washington Airport Solar LLC,"Washington Airport Solar, LLC",Washington,Beaufort,North Carolina,solar,5,5
-76.833611,35.499444,58846,"Washington Millfield Solar, LLC","Washington Millfield Solar, LLC",Bath,Beaufort,North Carolina,solar,5,5
-76.917778,35.981944,58847,"Windsor Cooper HIill Solar, LLC","Windsor Cooper Hill Solar, LLC",Windsor,Bertie,North Carolina,solar,5,5
-78.125833,35.005556,58848,Warsaw Farm,Duke Energy Progress - (NC),Warsaw,Duplin,North Carolina,solar,65,65
-77.783333,36,58849,Castalia Solar,Castalia Solar LLC,Castalia,Nash,North Carolina,solar,2,2
-79.538333,34.795833,58851,Oakboro Farm,Palmetto Power Management LLC,Laurinburg,Scotland,North Carolina,solar,5,5
